[ESCENARIO]
Titulo;Road Cut
Turnos;7
Norte;E
Despliega_primero;German
Mueve_primero;American
Descripcion;The Americans must clear all German units from the Road to Arnhem. The road running from 6E1 to 2E9 is considered a dike road (the Road to Arnhem).
Victoria;The American player wins if there are no German units on or adjacent to the Road to Arnhem at the end of game turn 7. The Road to Arnhem does not include branches off the main road running North-South.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;E
Despliegue_inicial;Turn 1: All Allied infantry enter from the East edge of any board. Turn 2: All Allied tanks enter from either the North board edge or the South board edge (not both edges).
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;2
Ruta_huida;W
Despliegue_inicial;All German units set up within 2 hexes of the Road to Arnhem (dike road from 6E1 to 2E9). Foxholes also set up within 2 hexes of the Road to Arnhem.
Despliegue_alternativo;The German player may exchange one 1st Line MG WT and the 20mm Gun for one 1st Line DECOY and an additional 88mm AA Gun.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;9;1
Paratrooper w/ Bazooka;squad;NO;5;3;1
Paratrooper MG;wt_mg;NO;3;2;1
M4A1;vehicle;NO;3;2;2
M4A3 (76);vehicle;NO;6;3;2
M4A3 (105);vehicle;NO;2;2;2

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;9;1
1st Line MG WT;wt_mg;NO;3;2;1
Mortar WT;wt_mortar;NO;1;1;1
1st Line DECOY;decoy;NO;8;4;1
PzIVH;vehicle;NO;5;2;1
88mm AA;wt_mg;NO;3;1;1
20mm;wt_mg;NO;2;1;1
M4A1 (captured);vehicle;NO;1;1;1
M4A3(76) (captured);vehicle;NO;1;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;16;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
6B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;4
6I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;0
6G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;1
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;2
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;3
6A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;4
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;1
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;2
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;3
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;4
6I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;0
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;1
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
6A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
6I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
6G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
6E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
6C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
6A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
6H5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
6F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
6D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
6B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
6I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
6G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
6E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
6C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
6A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
6H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
6F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
6D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
6B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
6I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
6G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
6E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
6C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
6A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
6H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
6F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
6D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
6B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
6I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
6G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
6E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
6C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
6A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
6H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
6F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
6D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
6B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
6I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
6G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
6E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
6C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
6A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
6H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;18;1
6F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;18;2
6D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
6B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
8I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;NO;NO;NO;19;0
8G1;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;NO;19;1
8E1;CARRETERA;0;NO;NINGUNA;SI;NO;NO;NO;NO;NO;19;2
8C1;CARRETERA;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;19;3
8A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;4
8H1;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;20;1
8F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;SI;20;2
8D1;CARRETERA;0;NO;NINGUNA;NO;SI;SI;NO;NO;NO;20;3
8B1;CARRETERA;0;NO;NINGUNA;SI;NO;NO;NO;NO;NO;20;4
8I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;21;0
8G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;21;1
8E2;CARRETERA;0;NO;NINGUNA;SI;NO;SI;NO;NO;SI;21;2
8C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;SI;21;3
8A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;4
8H2;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;22;1
8F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;SI;SI;NO;NO;22;2
8D2;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;SI;SI;22;3
8B2;CARRETERA;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;22;4
8I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;23;0
8G3;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;NO;23;1
8E3;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;23;2
8C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;23;3
8A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;4
8H3;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;24;1
8F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;SI;24;2
8D3;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;24;3
8B3;CARRETERA;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;24;4
8I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;25;0
8G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;25;1
8E4;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;25;2
8C4;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;25;3
8A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;4
8H4;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;26;1
8F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;SI;SI;NO;NO;26;2
8D4;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;26;3
8B4;CARRETERA;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;26;4
8I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;SI;NO;NO;27;0
8G5;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;NO;27;1
8E5;CARRETERA;0;NO;NINGUNA;NO;NO;SI;SI;NO;SI;27;2
8C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;NO;27;3
8A5;CARRETERA;0;NO;NINGUNA;SI;NO;NO;NO;NO;NO;27;4
8H5;CARRETERA;0;NO;NINGUNA;NO;SI;NO;SI;SI;NO;28;1
8F5;CARRETERA;0;NO;NINGUNA;NO;SI;NO;NO;SI;SI;28;2
8D5;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;28;3
8B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;NO;28;4
8I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;NO;NO;NO;29;0
8G6;CARRETERA;0;NO;NINGUNA;SI;SI;SI;NO;SI;NO;29;1
8E6;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;NO;29;2
8C6;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;NO;29;3
8A6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;29;4
8H6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;30;1
8F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;SI;30;2
8D6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;30;3
8B6;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;30;4
8I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;31;0
8G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;31;1
8E7;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;31;2
8C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;NO;31;3
8A7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;31;4
8H7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;32;1
8F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;32;2
8D7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;32;3
8B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;NO;32;4
8I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;33;0
8G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;33;1
8E8;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;33;2
8C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;33;3
8A8;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;33;4
8H8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;SI;34;1
8F8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;34;2
8D8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;SI;34;3
8B8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;34;4
8I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;NO;NO;35;0
8G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;SI;35;1
8E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;SI;NO;SI;35;2
8C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;SI;35;3
8A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;SI;35;4
8H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;1
8F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;2
8D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;3
8B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;4
9I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;0
9G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;1
9E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;2
9C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;3
9A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;4
9H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;1
9F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;2
9D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;3
9B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;4
9I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;0
9G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;1
9E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;2
9C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;3
9A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;4
9H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;1
9F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;2
9D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;3
9B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;4
9I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;0
9G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;1
9E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;2
9C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;3
9A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;4
9H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;1
9F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;2
9D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;3
9B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;4
9I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;0
9G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;1
9E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;2
9C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;3
9A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;4
9H4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;1
9F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;2
9D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;3
9B4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;4
9I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;0
9G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;1
9E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;2
9C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;3
9A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;4
9H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;1
9F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;2
9D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;3
9B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;4
9I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;0
9G6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;1
9E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;2
9C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;3
9A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;4
9H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;1
9F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;2
9D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;3
9B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;4
9I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;0
9G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;1
9E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;2
9C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;3
9A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;4
9H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;1
9F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;2
9D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;3
9B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;4
9I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;0
9G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;1
9E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;2
9C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;3
9A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;4
9H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;1
9F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;2
9D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;3
9B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;4
9I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;0
9G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;1
9E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;2
9C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;3
