[ESCENARIO]
Titulo;Eindhoven
Turnos;9
Norte;W
Despliega_primero;American
Mueve_primero;American
Descripcion;Eindhoven, Holanda, 18 de septiembre de 1944. Con Son asegurado, el 3.er Batallón del 506.º PIR avanzó hacia Eindhoven la mañana del D+1. Era vital tomar la ciudad rápidamente para poder traer el equipo de pontones que reemplazara el puente volado en Son. Los paracaidistas fueron hostigados con fuego de artillería y pequeñas bolsas de infantería alemana en los campos. A las 13:00h, los hombres de la compañía "How" entraron por el borde norte y comenzaron a limpiar la ciudad casa a casa. Dentro encontraron más cañones del 88mm. Al final del ataque, el 101 había tomado toda Eindhoven, incluidos los 4 puentes prioritarios sobre el río Dommel.
Victoria;El jugador americano gana si elimina todas las unidades alemanas al final del turno 9. En caso contrario, gana el jugador alemán.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;N
Despliegue_inicial;El grueso se despliega en el mapa 1 en hexes con número 8 o superior, o entra por el borde Norte del mapa 1. Los refuerzos del turno 7 entran por el borde Este o Borde Oeste del mapa 3 (el jugador debe pre-registrar el borde antes del inicio de la partida). Al entrar, no pueden hacerlo directamente desde fuera del tablero en un medio-hex que contenga una unidad alemana.
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-4
Puntos_comando;1
Ruta_huida;S
Despliegue_inicial;4 escuadras en el mapa 1 en hexes con número 6 o inferior. El resto en el mapa 3. Los alemanes no reciben Decoys y los dos cañones 88mm no pueden ser ocultados ni situados en edificios.
Despliegue_alternativo;El jugador alemán puede cambiar 2 escuadras por un tercer MG WT de 2ª Línea.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;7;1
Paratrooper w/ Bazooka;squad;NO;5;2;1
Paratrooper MG;wt_mg;NO;3;1;1
Paratrooper Squad;squad;NO;16;4;7

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
2nd Line;squad;NO;10;7;1
2nd Line MG WT;wt_mg;NO;3;2;1
88mm AA;vehicle;NO;3;2;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxhole;2;1;0;0
Artillería 80mm;1;1;5;8

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
3H3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;1
3F3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;2
3D3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;3
3B3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;4
3I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;0
3G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;1
3E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;2
3C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;3
3A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;4
3H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;1
3F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;2
3D4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;3
3B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;4
3I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;0
3G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;1
3E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;2
3C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;3
3A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;4
3H5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
3F5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
3D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
3B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
3I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
3G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
3E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
3C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
3A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
3H6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
3F6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
3D6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
3B6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
3I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
3G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
3E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
3C7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
3A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
3H7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
3F7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
3D7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
3B7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
3I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
3G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
3E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
3C8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
3A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
3H8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
3F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
3D8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
3B8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
3I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
3G9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
3E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
3C9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
3A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
3H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
3F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
3D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
3B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
