[ESCENARIO]
Titulo;To Die on Christmas
Turnos;5
Norte;N
Despliega_primero;German
Mueve_primero;American
Descripcion;Champs, Belgium, December 25th, 1944. A German night attack has penetrated the town. Paratroopers of the 502nd finish clearing the town in vicious house-to-house fighting.
Victoria;The American player wins by eliminating all German units by the end of game turn 5.

[ALIADOS]
Faccion;American
Ops_rango;2-4
Puntos_comando;2
Ruta_huida;S
Despliegue_inicial;Set up in any building hex not occupied by German units.
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;2-3
Puntos_comando;1
Ruta_huida;N
Despliegue_inicial;Set up in hexes F4, E5, E6, and any other 3 building hexes.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;6;1
Paratrooper w/ Bazooka;squad;NO;5;1;1
Paratrooper MG;wt_mg;NO;3;1;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;4;1
1st Line MG WT;wt_mg;NO;3;1;1
1st Line DECOY;decoy;NO;8;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
1C5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
1A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
1H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
1F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
1D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
1B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
1I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
1G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
1E6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
1C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
1A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
1H6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
1F6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
1D6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
1B6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
1I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
1G7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
1E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
1C7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
1A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
1H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
1F7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
1D7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
1B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
1I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
1G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
1E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
1C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
1A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
1H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
1F8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
1D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
1B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
1I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
1G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
1E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
1C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
1A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
1H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
1F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
1D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
1B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
