[ESCENARIO]
Titulo;Return to Son
Turnos;6
Norte;N
Despliega_primero;German
Mueve_primero;German
Descripcion;Son, Holland, September 19th, 1944. German tanks of the 107th Panzer Brigade attack along the South side of the canal. Bonus scenario (out of chronological sequence). Special rule: within the first two turns, the Germans must move a tank within 2 hexes of the bridge or within 1 hex of an American unit.
Victoria;The German player wins by having the only units in hex 5C3 and 5G5 at the end of any game turn.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;1
Ruta_huida;N
Despliegue_inicial;North of the canal on board 5: 1 Squad, 2 Bazookas, 1 57mm AT Gun, 1 Foxhole. South of the canal on board 5: 2 Squads, 1 MG, 2 DECOY, 1 Foxhole.
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-4
Puntos_comando;0
Ruta_huida;S
Despliegue_inicial;South of the canal on board 7. All infantry must set up in woods hexes.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;3;1
Paratrooper w/ Bazooka;squad;NO;5;2;1
57mm AT Gun;vehicle;NO;4;1;1
Paratrooper MG;wt_mg;NO;3;1;1
Paratrooper DECOY;decoy;NO;9;2;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;10;1
PzVG;vehicle;NO;3;3;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;2;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
5E6;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
5G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
5I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
5B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
5D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
5F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
5H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
5A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
5C5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
5E5;PUENTE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
5G5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
5I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
5B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
5D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
5F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
5H4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
5A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
5C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
5E4;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
5G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
5I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
5B3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
5D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
5F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
5H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
5A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
5C3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
5E3;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
5G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
5I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
5B2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
5D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
5F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
5H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
5A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
5C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
5E2;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
5G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
5I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
5B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
5D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
5F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
5H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
5A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
5C1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
5E1;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
5G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
5I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
5B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
5D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
5F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
5H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
7A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;0
7C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;1
7E9;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;2
7G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;3
7I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;4
7B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;1
7D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;2
7F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;3
7H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;4
7A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;0
7C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;1
7E8;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;2
7G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;3
7I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;4
7B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;1
7D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;2
7F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;3
7H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;4
7A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;0
7C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;1
7E7;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;2
7G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;3
7I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;4
7B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;1
7D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;2
7F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;3
7H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;4
7A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;0
7C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;1
7E6;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;2
7G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;3
7I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;4
7B5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;1
7D5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;2
7F5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;3
7H5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;4
7A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;0
7C5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;1
7E5;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;2
7G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;3
7I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;4
7B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
7D4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
7F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
7H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
7A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
7C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
7E4;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
7G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
7I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
7B3;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
7D3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
7F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
7H3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
7A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
7C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
7E3;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
7G3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
7I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
7B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
7D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
7F2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
7H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
7A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
7C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
7E2;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
7G2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
7I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
7B1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
7D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
7F1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
7H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
7A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
7C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
7E1;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
7G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
7I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
7B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
7D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
7F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
7H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
