[ESCENARIO]
Titulo;Let's Hubba-Hubba
Turnos;9
Norte;W
Despliega_primero;German
Mueve_primero;American
Descripcion;Bois Jacques, Belgium, December 21st, 1944. The 1st Battalion of the 506th surrounds a Volksgrenadier battalion dug in a wooded area. Special rule: all hexes on all boards are Orchards, EXCEPT the East-West road from 6A5 to 2I5 (firebreak, open ground). Wooden buildings on boards 2 and 4 are not considered Orchards.
Victoria;The American player wins by eliminating all German units by the end of the game.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;W
Despliegue_inicial;A Company (turn 1, West edge of boards 6 and 9): 9 Squads, 2 Bazookas, 2 MG. C Company (turn 6, either North or South edge — must be pre-recorded before German set up): 5 Squads, 1 Bazooka, 1 MG.
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-4
Puntos_comando;1
Ruta_huida;E
Despliegue_inicial;Set up on any hex on any board, at least 3 whole hexes away from the West edge of boards 6 and 9.
Despliegue_alternativo;The German player may remove all Decoys at set up to take an additional MG WT.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;9;1
Paratrooper Squad;squad;NO;16;5;6
Paratrooper w/ Bazooka;squad;NO;5;2;1
Paratrooper w/ Bazooka;squad;NO;5;1;6
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper MG;wt_mg;NO;3;1;6

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;18;1
1st Line MG WT;wt_mg;NO;3;2;1
1st Line DECOY;decoy;NO;8;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;21;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;6
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;7
6A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;8
2H3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;1
2F3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;2
2D3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;3
2B3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;4
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;5
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;6
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;7
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;8
2I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;0
2G4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;1
2E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
2C4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
2A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;5
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;6
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;7
6A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;8
2H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
2F4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
2D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
2B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;5
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;6
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;7
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;8
2I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
2G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
2E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
2C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
2A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
6G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;5
6E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;6
6C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;7
6A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;8
2H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
2F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
2D5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
2B5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
6H5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;5
6F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;6
6D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;7
6B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;8
2I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
2G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
2E6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
2C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
2A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
6G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;5
6E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;6
6C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;7
6A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;8
2H6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
2F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
2D6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
2B6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
6H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;5
6F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;6
6D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;7
6B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;8
2I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
2G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
2E7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
2C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
2A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
6G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;5
6E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;6
6C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;7
6A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;8
2H7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
2F7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
2D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
2B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
6H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;5
6F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;6
6D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;7
6B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;8
2I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
2G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
2E8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
2C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
2A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
6G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;5
6E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;6
6C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;7
6A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;8
2H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
2F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
2D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
2B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
6H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;5
6F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;6
6D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;7
6B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;8
2I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
2G9;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
2E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
2C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
2A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
6G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;5
6E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;6
6C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;7
6A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;8
2H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
2F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
2D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
2B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
6H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;5
6F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;6
6D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;7
6B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;8
4I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;0
4G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;1
4E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;2
4C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;3
4A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;4
9G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;5
9E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;6
9C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;7
9A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;8
4H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;1
4F1;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;2
4D1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;3
4B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;4
9H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;5
9F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;6
9D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;7
9B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;8
4I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;0
4G2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;1
4E2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;2
4C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;3
4A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;4
9G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;5
9E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;6
9C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;7
9A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;8
4H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;1
4F2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;2
4D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;3
4B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;4
9H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;5
9F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;6
9D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;7
9B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;8
4I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;0
4G3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;1
4E3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;2
4C3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;3
4A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;4
9G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;5
9E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;6
9C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;7
9A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;8
4H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;1
4F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;2
4D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;3
4B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;4
9H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;5
9F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;6
9D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;7
9B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;8
4I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;0
4G4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;1
4E4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;2
4C4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;3
4A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;4
9G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;5
9E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;6
9C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;7
9A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;8
4H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;1
4F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;2
4D4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;3
4B4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;4
9H4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;5
9F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;6
9D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;7
9B4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;8
4I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;0
4G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;1
4E5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;2
4C5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;3
4A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;4
9G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;5
9E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;6
9C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;7
9A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;8
4H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
4F5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
4D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
4B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
9H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
9F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
9D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
9B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
4I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
4G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
4E6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
4C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
4A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
9G6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
