[ESCENARIO]
Titulo;Black Friday
Turnos;9
Norte;N
Despliega_primero;American
Mueve_primero;German
Descripcion;Veghel, Holanda, 22 de septiembre de 1944. La 107.ª Brigada Panzer, tras fracasar en Son, se desplazó de noche hacia Erp y continuó hacia Veghel para cortar el Corredor Market-Garden. Los ataques llegaron desde el este y el norte. La defensa corrió a cargo de quien se encontrara disponible: un grupo heterogéneo de prácticamente todas las unidades del 101.º. "La peor acción que recuerdo fue Veghel." – PFC James H. Martin. Sin apoyo blindado propio, los paracaidistas neutralizaron los tanques enemigos con pequeños cañones antitanque, bazucas y asaltos cuerpo a cuerpo. Una vez más el Airborne resistió y Veghel permaneció en manos americanas.
Victoria;El jugador alemán gana si controla más hexes de edificios del mapa 3 que los americanos al final del turno 9. En caso contrario, gana el jugador americano.

[ALIADOS]
Faccion;American
Ops_rango;2-5
Puntos_comando;1
Ruta_huida;W
Despliegue_inicial;Despliegue A (mapa 5): 2 escuadras + 1 Bazooka + 2 Decoys en cualquier hex. Despliegue B (mapa 3): 4 escuadras + 2 Bazookas + 2 MGs + 4 Decoys + 4 cañones 57mm en cualquier hex. Refuerzos turno 4: 4 escuadras + 2 Bazookas entran por el borde Sur del mapa 1 y/o borde Oeste del mapa 1 filas A–E. Refuerzos turno 5: 5 escuadras entran por el borde Oeste del mapa 3.
Despliegue_alternativo;El jugador americano puede cambiar cualquier Escuadra Bazooka para añadir un MG WT a ese grupo.

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;2
Ruta_huida;E
Despliegue_inicial;Turno 1 borde Este mapas 6 y 9: 13 escuadras + 3 MG WT + 1 Mortar WT + 2 PzIVH + 2 PzVIE. Turno 2 borde Norte mapa 5: 5 escuadras + 1 PzVIE. Turno 3 borde Este mapas 6 y 9: 2 PzVG. Ruta de huida: Norte para unidades en mapa 5; Este para el resto.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;6;1
Paratrooper w/ Bazooka;squad;NO;5;3;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;6;1
57mm AT Gun;vehicle;NO;4;4;1
Paratrooper Squad;squad;NO;16;4;4
Paratrooper w/ Bazooka;squad;NO;5;2;4
Paratrooper Squad;squad;NO;16;5;5

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;13;1
1st Line MG WT;wt_mg;NO;3;3;1
Mortar WT;wt_mortar;NO;1;1;1
PzIVH;vehicle;NO;5;2;1
PzVIE;vehicle;NO;4;2;1
1st Line;squad;NO;20;5;2
PzVIE;vehicle;NO;4;1;2
PzVG;vehicle;NO;3;2;3

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxhole;10;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
3D1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;7
3B1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;8
1H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;9
1F1;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;10
1D1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;11
1B1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;12
5I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;0
5G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;1
5E2;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;2
5C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;3
5A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;4
3G2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;5
3E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;6
3C2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;7
3A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;8
1G2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;9
1E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;10
1C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;11
1A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;12
5H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;1
5F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;2
5D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;3
5B2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;4
3H2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;5
3F2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;6
3D2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;7
3B2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;8
1H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;9
1F2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;10
1D2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;11
1B2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;12
5I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;0
5G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;1
5E3;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;2
5C3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;3
5A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;4
3G3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;5
3E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;6
3C3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;7
3A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;8
1G3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;9
1E3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;10
1C3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;11
1A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;12
5H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;1
5F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;2
5D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;3
5B3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;4
3H3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;5
3F3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;6
3D3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;7
3B3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;8
1H3;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;9
1F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;10
1D3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;11
1B3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;12
5I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;0
5G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;1
5E4;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
5C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
5A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
3G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;5
3E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;6
3C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;7
3A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;8
1G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;9
1E4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;10
1C4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;11
1A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;12
5H4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
5F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
5D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
5B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
3H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;5
3F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;6
3D4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;7
3B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;8
1H4;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;9
1F4;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;10
1D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;11
1B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;12
5I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
5G5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
5E5;PUENTE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
5C5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
5A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
3G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;5
3E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;6
3C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;7
3A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;8
1G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;9
1E5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;10
1C5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;11
1A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;12
5H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
5F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
5D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
5B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
3H5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;5
3F5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;6
3D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;7
3B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;8
1H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;9
1F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;10
1D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;11
1B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;12
5I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
5G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
5E6;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
5C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
5A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
3G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;5
3E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;6
3C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;7
3A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;8
1G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;9
1E6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;10
1C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;11
1A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;12
5H6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
5F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
5D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
5B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
3H6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;5
3F6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;6
3D6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;7
3B6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;8
1H6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;9
1F6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;10
1D6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;11
1B6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;12
5I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
5G7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
5E7;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
5C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
5A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
3G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;5
3E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;6
3C7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;7
3A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;8
1G7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;9
1E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;10
1C7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;11
1A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;12
5H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
5F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
5D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
5B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
3H7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;5
3F7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;6
3D7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;7
3B7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;8
1H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;9
1F7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;10
1D7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;11
1B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;12
5I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
5G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
5E8;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
5C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
5A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
3G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;5
3E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;6
3C8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;7
3A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;8
1G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;9
1E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;10
1C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;11
1A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;12
5H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
5F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
5D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
5B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
3H8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;5
3F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;6
3D8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;7
3B8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;8
1H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;9
1F8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;10
1D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;11
1B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;12
5I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
5G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
5E9;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
5C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
5A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
3G9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;5
3E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;6
3C9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;7
3A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;8
1G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;9
1E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;10
1C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;11
1A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;12
