[ESCENARIO]
Titulo;Hettrick's War
Turnos;8
Norte;N
Despliega_primero;German
Mueve_primero;German
Descripcion;Near Opheusden, Holland, October 1944. Lt. Hettrick's 327th Glider Infantry company holds a dike position against a German artillery bombardment and full-scale assault. Board rules: The East-West road on boards 6 (6E1-6E9) and 9 (9E1-9E9) are dike roads. Foxholes may be placed on the dike.
Victoria;The German player wins by having more units on or South of row E on board 9 than the American player at the end of game turn 8.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;S
Despliegue_inicial;Set up in Dike Road hexes on board 9.
Despliegue_alternativo;The American player may exchange 1 Paratrooper DECOY for 1 additional Paratrooper Squad. If this exchange is made, American Artillery is only available on turns 5-7.

[EJE]
Faccion;German
Ops_rango;3-5
Puntos_comando;1
Ruta_huida;N
Despliegue_inicial;Set up on or North of row E on board 6.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;7;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;4;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;14;1
1st Line MG WT;wt_mg;NO;3;2;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;20;1;0;0
Artillery 80mm;1;4;10;10
Artillery 80mm;2;1;9;9
Artillery 100mm;2;1;9;9
Artillery 120mm;1;1;9;9

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
6H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;1
6F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;2
6D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;3
6B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;4
9H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;5
9F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;6
9D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;7
9B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;2;8
6I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;0
6G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;1
6E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;2
6C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;3
6A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;4
9G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;5
9E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;6
9C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;7
9A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;8
6H2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;1
6F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;2
6D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;3
6B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;4
9H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;5
9F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;6
9D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;7
9B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;8
6I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;0
6G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;1
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;2
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;3
6A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;4
9G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;5
9E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;6
9C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;7
9A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;8
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;1
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;2
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;3
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;4
9H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;5
9F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;6
9D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;7
9B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;8
6I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;0
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;1
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
6A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
9G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;5
9E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;6
9C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;7
9A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;8
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
9H4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;5
9F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;6
9D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;7
9B4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;8
6I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
6G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
6E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
6C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
6A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
9G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;5
9E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;6
9C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;7
9A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;8
6H5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
6F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
6D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
6B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
9H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;5
9F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;6
9D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;7
9B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;8
6I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
6G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
6E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
6C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
6A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
9G6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;5
9E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;6
9C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;7
9A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;8
6H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
6F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
6D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
6B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
9H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;5
9F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;6
9D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;7
9B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;8
6I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
6G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
6E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
6C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
6A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
9G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;5
9E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;6
9C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;7
9A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;8
6H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
6F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
6D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
6B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
9H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;5
9F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;6
9D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;7
9B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;8
6I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
6G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
6E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
6C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
6A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
9G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;5
9E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;6
9C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;7
9A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;8
6H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
6F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
6D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
6B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
9H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;5
9F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;6
9D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;7
9B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;8
6I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
6G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
6E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
6C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
6A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
9G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;5
9E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;6
9C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;7
9A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;8
6H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
6F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
6D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
6B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
9H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;5
9F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;6
9D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;7
9B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;8
