[ESCENARIO]
Titulo;Son Defense
Turnos;10
Norte;N
Despliega_primero;American
Mueve_primero;German
Descripcion;Son, Holland, September 20th, 1944. Elements of the 327th Glider Infantry and British tanks reinforce the Bailey bridge against a renewed German attack from the Southeast.
Victoria;The German player wins by having the only units in hex 5G5 and 5G7 at the end of any game turn.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;1
Ruta_huida;W
Despliegue_inicial;Boards 4 and 5. At least 3 Squads and 1 WT must be set up on Board 4 in a hex numbered 1. At least 4 Squads, WTs, or Guns must be set up North of the canal.
Despliegue_alternativo;The American player may exchange any 2 units for Decoys to have the scenario end after Turn 9.

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;1
Ruta_huida;E
Despliegue_inicial;Set up on any hex on board 2.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;7;1
Paratrooper w/ Bazooka;squad;NO;5;2;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;2;1
M4A3 (76);vehicle;NO;6;4;1
57mm AT Gun;vehicle;NO;4;2;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;16;1
1st Line MG WT;wt_mg;NO;3;2;1
Mortar WT;wt_mortar;NO;1;1;1
PzVG;vehicle;NO;3;3;1
PzVIE;vehicle;NO;4;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;8;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
4C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;7
4A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;3;8
5B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;1
5D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;2
5F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;3
5H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;4
4H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;5
4F2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;6
4D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;7
4B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;4;8
5A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;0
5C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;1
5E7;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;2
5G7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;3
5I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;4
4G3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;5
4E3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;6
4C3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;7
4A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;5;8
5B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;1
5D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;2
5F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;3
5H6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;4
4H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;5
4F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;6
4D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;7
4B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;6;8
5A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;0
5C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;1
5E6;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;2
5G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;3
5I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;4
4G4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;5
4E4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;6
4C4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;7
4A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;7;8
5B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;1
5D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;2
5F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;3
5H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;4
4H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;5
4F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;6
4D4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;7
4B4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;8;8
5A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;0
5C5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;1
5E5;PUENTE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;2
5G5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;3
5I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;4
4G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;5
4E5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;6
4C5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;7
4A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;9;8
5B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;1
5D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;2
5F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;3
5H4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;4
4H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;5
4F5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;6
4D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;7
4B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;10;8
5A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;0
5C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;1
5E4;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;2
5G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;3
5I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;4
4G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;5
4E6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;6
4C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;7
4A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;11;8
5B3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;1
5D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;2
5F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;3
5H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;4
4H6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;5
4F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;6
4D6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;7
4B6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;12;8
5A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;0
5C3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;1
5E3;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;2
5G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;3
5I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;4
4G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;5
4E7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;6
4C7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;7
4A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;13;8
5B2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;1
5D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;2
5F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;3
5H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;4
4H7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;5
4F7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;6
4D7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;7
4B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;14;8
5A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;0
5C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;1
5E2;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;2
5G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;3
5I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;4
4G8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;5
4E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;6
4C8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;7
4A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;15;8
5B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;1
5D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;2
5F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;3
5H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;4
4H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;5
4F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;6
4D8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;7
4B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;16;8
5A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;0
5C1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;1
5E1;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;2
5G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;3
5I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;4
4G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;5
4E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;6
4C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;7
4A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;17;8
5B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
5D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
5F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
5H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
4H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;5
4F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;6
4D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;7
4B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;8
7A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;0
7C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;1
7E9;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;2
7G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;3
7I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;4
9G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;5
9E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;6
9C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;7
9A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;8
7B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;1
7D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;2
7F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;3
7H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;4
9H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;5
9F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;6
9D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;7
9B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;8
7A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;0
7C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;1
7E8;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;2
7G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;3
7I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;4
9G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;5
9E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;6
9C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;7
9A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;8
7B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;1
7D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;2
7F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;3
7H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;4
9H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;5
9F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;6
9D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;7
9B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;8
7A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;0
7C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;1
7E7;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;2
7G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;3
7I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;4
9G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;5
9E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;6
9C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;7
9A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;8
7B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;1
7D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;2
7F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;3
7H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;4
9H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;5
9F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;6
9D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;7
9B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;8
7A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;0
7C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;1
7E6;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;2
7G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;3
7I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;4
9G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;5
9E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;6
9C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;7
9A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;8
7B5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;1
7D5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;2
7F5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;3
7H5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;4
9H4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;5
9F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;6
9D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;7
9B4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;8
7A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;0
7C5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;1
7E5;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;2
7G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;3
7I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;4
9G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;5
9E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;6
9C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;7
9A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;8
7B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
7D4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
7F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
7H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
9H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
9F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
9D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
9B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
7A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
7C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
7E4;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
7G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
7I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
9G6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
